invoice_id,supplier_gstin,buyer_gstin,taxable_value,gst_amount,period,mismatch_type,mismatch_flag
INV4216,24rNdI66173eZ6,16WMpA30271sZ4,1826,328.68,2024-03,NONE,False
INV4217,37OtYC05080JZ7,83BAMJ12615jZ6,94436,16998.48,2024-01,NONE,False
INV4218,76CfgV38742DZ6,73qatE53155NZ4,92133,16583.94,2024-03,NONE,False
INV4219,88Dbyi30842RZ7,92zasY26230FZ2,9638,1734.84,2024-02,NONE,False
INV4220,09GGWc07099ZZ3,49TDNt56239XZ4,26849,4832.82,2024-02,NONE,False
INV4221,64BvTS31340FZ6,06LaHj10459aZ6,19806,3565.08,2024-03,NONE,False
INV4222,68rfEM73021qZ5,52EBTr59578YZ9,79411,14293.98,2024-01,NONE,False
INV4223,53aFFl07326JZ8,20fqzW14359DZ2,91022,16383.96,2024-01,NONE,False
INV4224,31wVkj29083LZ6,12VrUG31130nZ2,79300,14274.0,2024-02,NONE,False
INV4225,64ZndU96704IZ9,11cyJh50623cZ6,76980,13856.4,2024-03,NONE,False
INV4226,28ZnaJ98237RZ5,18keBf38613RZ0,19733,3551.94,2024-02,LATE_FILING,True
INV4227,76CfgV38742DZ6,42uLvo41925AZ3,94192,16954.56,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV4228,52OGMG87584GZ2,40Hblc63660KZ5,13463,2423.34,2024-02,NONE,False
INV4229,64qXfa12882QZ5,23ULhs20108oZ6,32709,5887.62,2024-03,NONE,False
INV4230,31wVkj29083LZ6,02jEaV97910zZ5,11793,2122.74,2024-01,NONE,False
INV4231,69CTXL12388cZ7,83EeaU57497YZ0,45752,8235.36,2024-02,NONE,False
INV4232,14kcVd35934uZ6,01iVAo65853CZ0,37978,6836.04,2024-03,NONE,False
INV4233,74cKLz47648YZ5,33AgoG87570DZ9,30619,5511.42,2024-02,NONE,False
INV4234,33VHeA00830mZ9,14bYmi49948iZ3,49880,8978.4,2024-02,NONE,False
INV4235,63cMzy60164HZ2,71OxNF69993RZ7,82514,14852.52,2024-03,NONE,False
INV4236,47VrGh15103XZ4,85Cxip74760uZ7,32216,5798.88,2024-02,NONE,False
INV4237,98jFtP10630SZ3,00BbWJ71133FZ2,41701,7506.18,2024-03,NONE,False
INV4238,72JIuU67671GZ8,61CILN18217rZ9,67901,12222.18,2024-03,NONE,False
INV4239,36JUaK36851AZ5,83dyhP45590xZ5,62779,11300.22,2024-03,NONE,False
INV4240,89tWqJ25600DZ8,03Jmhx57093WZ9,53986,9717.48,2024-01,NONE,False
INV4241,87DQFD28049yZ8,50DyZQ57344sZ9,80918,14565.24,2024-01,NONE,False
INV4242,68RJqL57602pZ3,12fUJP89793nZ9,26006,4681.08,2024-01,NONE,False
INV4243,83XkMS09391SZ2,50ZSTy36628HZ4,73996,13319.28,2024-01,NONE,False
INV4244,33omwv93741gZ0,14maDm13092CZ8,51665,9299.7,2024-03,NONE,False
INV4245,73eUXH56509YZ3,58TrHD49795DZ8,50810,9145.8,2024-02,NONE,False
INV4246,89tWqJ25600DZ8,54ifgt21692qZ9,29864,5375.52,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV4247,56Trem69890LZ9,74otQe32489VZ2,36086,6495.48,2024-01,NONE,False
INV4248,41Tlif11279eZ2,34ZnzD87385zZ9,26027,4684.86,2024-03,NONE,False
INV4249,68gRKX87293uZ3,04bjCy81308uZ1,72573,13063.14,2024-02,NONE,False
INV4250,26kFJo36541SZ8,40FVIE17882HZ8,52631,14210.369999999999,2024-01,GST_MISMATCH,True
INV4251,24wEnm88714MZ8,33VHeA00830mZ9,12121,2181.78,2024-01,NONE,False
INV4252,78YZai83552eZ1,67MHhT85950vZ9,49447,8900.46,2024-02,NONE,False
INV4253,26GlCl73429zZ6,75ntcX87353DZ1,9483,1706.94,2024-03,NONE,False
INV4254,01iVAo65853CZ0,88Dbyi30842RZ7,47964,8633.52,2024-03,NONE,False
INV4255,89devo23487TZ9,58VpEE02155SZ8,21360,3844.8,2024-01,NONE,False
INV4256,26eqAY84470FZ9,89devo23487TZ9,45951,8271.18,2024-01,NONE,False
INV4257,18keBf38613RZ0,48rANS83769hZ8,19883,3578.94,2024-01,NONE,False
INV4258,85gOqY36777EZ2,87DQFD28049yZ8,95449,25771.23,2024-01,GST_MISMATCH,True
INV4259,69CTXL12388cZ7,71uYRh91112rZ5,43272,7788.96,2024-01,NONE,False
INV4260,38RXoB21158TZ5,74wtfX98882qZ4,71102,12798.36,2024-01,LATE_FILING,True
INV4261,06LaHj10459aZ6,58BFnW29258LZ6,56310,10135.8,2024-02,NONE,False
INV4262,27IyIS69304SZ4,29KSBs84652jZ1,11586,2085.48,2024-02,NONE,False
INV4263,39yRSB91817iZ1,45VtlW98083aZ0,18036,3246.48,2024-01,NONE,False
INV4264,08gJgo85913mZ8,42AOVI09449zZ0,1841,331.38,2024-01,LATE_FILING,True
INV4265,61cXrT58079tZ6,04YhSo46760OZ7,10909,1963.62,2024-03,NONE,False
INV4266,80EQCA61710KZ6,06LaHj10459aZ6,34963,6293.34,2024-02,NONE,False
INV4267,68RJqL57602pZ3,95UTVv36323bZ4,19808,5348.16,2024-01,GST_MISMATCH,True
INV4268,38iuuy18928NZ2,16juLm32353bZ4,65614,11810.52,2024-01,NONE,False
INV4269,27IyIS69304SZ4,97zqjC86088DZ8,17729,3191.22,2024-03,NONE,False
INV4270,58VpEE02155SZ8,12fUJP89793nZ9,99251,17865.18,2024-02,NONE,False
INV4271,07BhXn85473OZ2,01gszS11368MZ9,67497,18224.19,2024-01,GST_MISMATCH,True
INV4272,58vRFM63316lZ6,17IImJ99771oZ5,52696,9485.28,2024-01,NONE,False
INV4273,27HXUo86579JZ6,87bZcN15979fZ3,17080,3074.4,2024-02,NONE,False
INV4274,94fXPs75742iZ8,99wfil19985sZ0,64543,11617.74,2024-01,NONE,False
INV4275,72jLYe20338tZ1,58TrHD49795DZ8,2284,411.12,2024-03,NONE,False
INV4276,00HEhn48080DZ3,33AgoG87570DZ9,69552,18779.04,2024-03,GST_MISMATCH,True
INV4277,60PWLC47353UZ0,03Jmhx57093WZ9,87038,15666.84,2024-03,NONE,False
INV4278,66suBL38792UZ5,26cBOG73657yZ8,24091,4336.38,2024-03,NONE,False
INV4279,49kbvb68497sZ0,65PvQi33588hZ3,53672,9660.96,2024-02,NONE,False
INV4280,80EQCA61710KZ6,41Tlif11279eZ2,74017,13323.06,2024-02,NONE,False
INV4281,29gBNo29431jZ5,33fxUX66655eZ1,60458,10882.44,2024-03,NONE,False
INV4282,54ifgt21692qZ9,74hdpf05923yZ6,46383,8348.94,2024-02,NONE,False
INV4283,05WIDE40735gZ2,76uqCi16414BZ6,6829,1229.22,2024-01,NONE,False
INV4284,37OtYC05080JZ7,55FEyn11262tZ6,16840,3031.2,2024-01,NONE,False
INV4285,36KmQD51430fZ6,88kkau56046SZ4,21550,5818.5,2024-02,GST_MISMATCH,True
INV4286,48rANS83769hZ8,62BUoT62650VZ1,98349,17702.82,2024-01,NONE,False
INV4287,54Zmxz44941dZ9,91HqDz49570pZ2,71743,12913.74,2024-01,NONE,False
INV4288,79CezW44498UZ8,09gPiX13357TZ4,41264,11141.28,2024-03,GST_MISMATCH,True
INV4289,96XhwL38987kZ3,54vmvN12448dZ0,32415,5834.7,2024-03,NONE,False
INV4290,98KMlk57341NZ8,06fxbZ47378sZ3,15615,2810.7,2024-03,NONE,False
INV4291,54vmvN12448dZ0,54vmvN12448dZ0,66598,11987.64,2024-03,NONE,False
INV4292,72JIuU67671GZ8,27HXUo86579JZ6,11822,2127.96,2024-01,NONE,False
INV4293,66Xsjt34944TZ4,36Sdlq49136hZ2,99389,17890.02,2024-03,NONE,False
INV4294,47cuzX71918AZ1,28ZnaJ98237RZ5,80736,14532.48,2024-01,LATE_FILING,True
INV4295,83ZFIa03349CZ1,36JUaK36851AZ5,31943,5749.74,2024-02,NONE,False
INV4296,35fgLI65667dZ8,90pRLg42834WZ0,11735,2112.3,2024-02,NONE,False
INV4297,36WQnV02558NZ7,80BmUL29741zZ6,1994,358.92,2024-01,NONE,False
INV4298,60LoZT86746MZ4,95UTVv36323bZ4,77226,13900.68,2024-01,NONE,False
INV4299,12RRns22388IZ9,56sRmr96388gZ9,44495,8009.1,2024-03,NONE,False
INV4300,53zMhe09359FZ3,33AgoG87570DZ9,73621,13251.78,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV4301,16DCYz81966FZ0,09pplp05886UZ3,69314,12476.52,2024-01,NONE,False
INV4302,61icKp49202KZ0,27gvYE67357qZ4,18547,3338.46,2024-01,NONE,False
INV4303,11cyJh50623cZ6,29bhzS45899xZ6,9204,1656.72,2024-03,NO_GSTR1,True
INV4304,67lVHd07181FZ4,87BvWD94002mZ8,78150,14067.0,2024-03,NONE,False
INV4305,20kZmM24242xZ8,96XhwL38987kZ3,62424,11236.32,2024-02,NONE,False
INV4306,88Dbyi30842RZ7,36JUaK36851AZ5,33576,6043.68,2024-01,NONE,False
INV4307,22wJVw92984lZ2,01pNwE17281PZ5,41559,7480.62,2024-02,NONE,False
INV4308,95qrKV12417QZ7,38odlo86584yZ3,99190,17854.2,2024-01,NONE,False
INV4309,12RRns22388IZ9,91nTXF13837CZ4,63231,11381.58,2024-03,NONE,False
INV4310,87OMKX68644WZ4,11spnO97866GZ3,58945,10610.1,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV4311,68gRKX87293uZ3,34gZDd65027KZ9,87228,15701.04,2024-03,NONE,False
INV4312,96IVKR04592PZ2,20kZmM24242xZ8,67505,12150.9,2024-02,NONE,False
INV4313,63EDHW55351PZ7,06fxbZ47378sZ3,30185,5433.3,2024-03,NONE,False
INV4314,23fvvc16741DZ5,44HxZy51141KZ0,7956,1432.08,2024-01,NONE,False
INV4315,77lTMC87020xZ2,83ZFIa03349CZ1,32555,5859.9,2024-01,NONE,False
INV4316,00sjGJ39413lZ1,64mEip60686WZ0,9877,1777.86,2024-01,NONE,False
INV4317,97TPAj87036OZ1,05Lqvl70327iZ6,99410,17893.8,2024-02,NONE,False
INV4318,55lGGP59044mZ6,79WWDe75723AZ7,67460,12142.8,2024-02,NONE,False
INV4319,96FfpY79250HZ2,70yVcC65456tZ6,24285,4371.3,2024-03,NONE,False
INV4320,22wJVw92984lZ2,63NSPX61200yZ9,22533,4055.94,2024-01,NONE,False
INV4321,86kMFr51350nZ9,29wRfq61178CZ6,35228,9511.56,2024-02,GST_MISMATCH,True
INV4322,06sGFS15631qZ8,89HuOU57023cZ0,70020,12603.6,2024-03,HIGH_VALUE_SUSPICIOUS,True
INV4323,87DQFD28049yZ8,89QgEA81588UZ1,5798,1043.64,2024-03,NONE,False
INV4324,51KRTB83252zZ4,38tUOw83036SZ5,72428,13037.04,2024-03,NONE,False
INV4325,58BFnW29258LZ6,09ATzr93558KZ8,94686,17043.48,2024-01,NONE,False
INV4326,09ATzr93558KZ8,76CfgV38742DZ6,33860,6094.8,2024-02,NONE,False
INV4327,65PvQi33588hZ3,03Jmhx57093WZ9,18074,4879.9800000000005,2024-03,GST_MISMATCH,True
INV4328,64mEip60686WZ0,89dlud82961YZ1,21994,3958.92,2024-03,NONE,False
INV4329,83EOyv65832fZ6,83nHoC02141UZ4,34686,6243.48,2024-02,NONE,False
INV4330,63HfYw28508YZ3,47cuzX71918AZ1,6940,1873.8000000000002,2024-01,GST_MISMATCH,True
INV4331,78feSF84812AZ3,75ARtt11618GZ9,96159,17308.62,2024-03,NONE,False
INV4332,58TrHD49795DZ8,20lXvv02892sZ3,26589,4786.02,2024-03,NONE,False
INV4333,78WGgJ68279vZ6,08gJgo85913mZ8,68864,12395.52,2024-03,NONE,False
INV4334,41CNxM71952jZ0,74Dlxb73832dZ1,86115,15500.7,2024-01,NONE,False
INV4335,65Vnts35617WZ9,53fqZj16376vZ4,67787,12201.66,2024-02,NONE,False
INV4336,66Xsjt34944TZ4,23fvvc16741DZ5,63117,11361.06,2024-03,NONE,False
INV4337,16Tpht16985yZ4,68rfEM73021qZ5,50516,9092.88,2024-02,NONE,False
INV4338,56ltXs62136JZ8,05xBJq33988oZ1,30766,5537.88,2024-01,NONE,False
INV4339,59GWRp70646yZ8,74vehE67338iZ0,54545,9818.1,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV4340,44Rcfm91470XZ8,29bhzS45899xZ6,67881,12218.58,2024-03,NONE,False
INV4341,14WNiq93230QZ6,87upSF17409rZ9,99045,17828.1,2024-02,NONE,False
INV4342,91bblz60068xZ4,92zasY26230FZ2,30688,5523.84,2024-01,NONE,False
INV4343,25mbLX75451dZ1,76CfgV38742DZ6,50295,9053.1,2024-03,NO_GSTR1,True
INV4344,58laFN26531MZ5,66anUG91932KZ0,46537,8376.66,2024-01,NONE,False
INV4345,65fmZE98080eZ0,38DgqK48706sZ2,35582,6404.76,2024-03,NONE,False
INV4346,65KyZG06284ZZ3,37mGLv90649xZ6,51306,9235.08,2024-01,NONE,False
INV4347,87bZcN15979fZ3,79CezW44498UZ8,75092,13516.56,2024-02,NONE,False
INV4348,85DAjf86178mZ3,79WWDe75723AZ7,68396,12311.28,2024-01,NONE,False
INV4349,68hRnK54755fZ0,61cXrT58079tZ6,34479,6206.22,2024-01,NONE,False
INV4350,74otQe32489VZ2,27gvYE67357qZ4,15767,2838.06,2024-02,NONE,False
INV4351,68Ycpd13872NZ6,05Lqvl70327iZ6,22773,6148.710000000001,2024-03,GST_MISMATCH,True
INV4352,06NGfZ87122cZ4,86oYYX24642WZ7,84876,15277.68,2024-01,NONE,False
INV4353,52Eflr55429oZ3,22wJVw92984lZ2,24762,4457.16,2024-01,NONE,False
INV4354,29wRfq61178CZ6,56RiXJ29300GZ9,84487,15207.66,2024-02,NONE,False
INV4355,53IurJ36753cZ7,92zasY26230FZ2,83451,15021.18,2024-02,NONE,False
INV4356,50ZSTy36628HZ4,53rXRo64677pZ4,25647,4616.46,2024-01,NONE,False
INV4357,57OwoT14272WZ5,27HXUo86579JZ6,25452,4581.36,2024-02,NONE,False
INV4358,67bvfX98249UZ1,25iiAu72413YZ7,92464,16643.52,2024-01,NONE,False
INV4359,98KMlk57341NZ8,47cuzX71918AZ1,88791,15982.38,2024-01,NONE,False
INV4360,91bblz60068xZ4,25iiAu72413YZ7,46733,8411.94,2024-01,NONE,False
INV4361,90PGuA23277kZ6,80BmUL29741zZ6,9180,1652.4,2024-01,NONE,False
INV4362,29wRfq61178CZ6,78cjpD08304fZ3,82193,14794.74,2024-01,NONE,False
INV4363,20kZmM24242xZ8,74vehE67338iZ0,92067,16572.06,2024-01,NONE,False
INV4364,21rFbu32928mZ8,39zhaP53952aZ4,73181,13172.58,2024-01,NONE,False
INV4365,34gZDd65027KZ9,70yVcC65456tZ6,59623,10732.14,2024-01,NONE,False
INV4366,08laHq91882tZ0,20YIAO67826uZ0,61176,11011.68,2024-02,LATE_FILING,True
INV4367,05VAuc21703WZ1,64mEip60686WZ0,59381,10688.58,2024-03,NONE,False
INV4368,06Gnqc74236gZ2,39lxKa51208nZ6,80694,14524.92,2024-01,NONE,False
INV4369,66suBL38792UZ5,25iiAu72413YZ7,42888,11579.76,2024-03,GST_MISMATCH,True
INV4370,52pgZl62947SZ9,99wfil19985sZ0,48788,8781.84,2024-02,NONE,False
INV4371,16Xbnw56696CZ0,95UTVv36323bZ4,39211,7057.98,2024-01,NONE,False
INV4372,20lXvv02892sZ3,80aNNi79553sZ6,3185,573.3,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV4373,72DJxB60481iZ8,55lGGP59044mZ6,76727,13810.86,2024-02,NO_GSTR1,True
INV4374,40FVIE17882HZ8,86XKdi02752cZ1,27521,4953.78,2024-03,NONE,False
INV4375,76CfgV38742DZ6,35hTYr06161aZ7,80428,14477.04,2024-01,NONE,False
INV4376,21rQeC42192VZ3,42NpSi95695FZ2,96379,17348.22,2024-02,NONE,False
INV4377,64mEip60686WZ0,29gBNo29431jZ5,98247,17684.46,2024-01,NONE,False
INV4378,31OdAh41865DZ0,96ygnP10295iZ2,79116,14240.88,2024-02,NONE,False
INV4379,74cKLz47648YZ5,27gvYE67357qZ4,99811,17965.98,2024-01,LATE_FILING,True
INV4380,46mctm99217iZ0,54gjcU64012rZ9,29130,5243.4,2024-03,LATE_FILING,True
INV4381,52xIID70959MZ8,55XUrF97891fZ9,46549,8378.82,2024-01,NONE,False
INV4382,50ZSTy36628HZ4,72njHu56423UZ7,56207,10117.26,2024-01,NONE,False
INV4383,66uzor12686YZ1,65PvQi33588hZ3,95045,17108.1,2024-03,NONE,False
INV4384,50faoW78282yZ0,87upSF17409rZ9,2641,475.38,2024-01,NONE,False
INV4385,16juLm32353bZ4,80aNNi79553sZ6,31139,5605.02,2024-02,NONE,False
INV4386,97edol45538yZ6,19NBsz37963NZ9,35465,6383.7,2024-01,NONE,False
INV4387,52gKST29865uZ4,09GGWc07099ZZ3,61745,11114.1,2024-01,NONE,False
INV4388,03OILC38201YZ9,88Dbyi30842RZ7,74420,13395.6,2024-03,LATE_FILING,True
INV4389,61edLI93652zZ1,14maDm13092CZ8,61228,11021.04,2024-02,HIGH_VALUE_SUSPICIOUS,True
INV4390,14maDm13092CZ8,78YZai83552eZ1,6808,1225.44,2024-02,NONE,False
INV4391,80aNNi79553sZ6,22wJVw92984lZ2,13912,2504.16,2024-01,NONE,False
INV4392,78cjpD08304fZ3,08cVmf05582aZ5,47886,8619.48,2024-03,LATE_FILING,True
INV4393,54Zmxz44941dZ9,50ZSTy36628HZ4,30398,5471.64,2024-03,NONE,False
INV4394,44HxZy51141KZ0,54PGNn44291fZ7,96616,17390.88,2024-03,NONE,False
INV4395,00BbWJ71133FZ2,39BQFH78992gZ1,50277,9049.86,2024-03,NONE,False
INV4396,03TFqU34199HZ0,22KKmG92472aZ0,78254,14085.72,2024-03,NONE,False
INV4397,78YZai83552eZ1,21tUhs24310jZ6,68834,12390.12,2024-03,NONE,False
INV4398,70eCUW60297tZ3,21rQeC42192VZ3,37284,6711.12,2024-02,LATE_FILING,True
INV4399,97zqjC86088DZ8,83rKNv44954mZ8,88550,15939.0,2024-01,NONE,False
INV4400,58BFnW29258LZ6,30gZFr41292mZ4,8340,1501.2,2024-03,NONE,False
INV4401,61icKp49202KZ0,98jFtP10630SZ3,27510,4951.8,2024-03,NONE,False
INV4402,22wJVw92984lZ2,30qRRJ37892XZ0,97525,17554.5,2024-02,NONE,False
INV4403,67yOsi67786ZZ2,79ebMz50521iZ3,35877,6457.86,2024-01,NONE,False
INV4404,02bijZ78553yZ2,10uFRV96971WZ0,1374,247.32,2024-03,NONE,False
INV4405,62qasP48244SZ7,83srhc55431dZ7,12635,2274.3,2024-02,NONE,False
INV4406,58BFnW29258LZ6,78cGFg01767jZ7,28692,5164.56,2024-03,NONE,False
INV4407,28DjFM84447SZ1,03hPjT23671aZ5,95310,17155.8,2024-03,NONE,False
INV4408,55XUrF97891fZ9,33eGQB74370JZ4,4786,861.48,2024-02,NONE,False
INV4409,55UNGn35967qZ6,49TDNt56239XZ4,29814,5366.52,2024-02,NONE,False
INV4410,71QOgH61637aZ7,37OtYC05080JZ7,65289,11752.02,2024-01,NONE,False
INV4411,72njHu56423UZ7,38jPak45230tZ2,74087,13335.66,2024-01,NONE,False
INV4412,82gODj81061VZ9,23HFjo64734AZ2,69149,12446.82,2024-02,NONE,False
INV4413,52EBTr59578YZ9,62CIld09669XZ3,18454,3321.72,2024-01,NONE,False
INV4414,29KSBs84652jZ1,79ABsR72082dZ6,59175,10651.5,2024-03,NONE,False
INV4415,14WNiq93230QZ6,39nTuT29824SZ5,52416,9434.88,2024-01,NONE,False
INV4416,80BmUL29741zZ6,99QMWn62865SZ6,62111,11179.98,2024-02,NONE,False
INV4417,53fqZj16376vZ4,79COan66254PZ3,30991,5578.38,2024-03,NONE,False
INV4418,05xBJq33988oZ1,56RiXJ29300GZ9,95941,17269.38,2024-03,NONE,False
INV4419,12Koxy41493dZ6,11cyJh50623cZ6,34133,6143.94,2024-02,NONE,False
INV4420,94LWht17951FZ0,16RVLp52995hZ6,38301,6894.18,2024-03,NONE,False
INV4421,51wmnB26243xZ6,31UMZj57050jZ3,90623,16312.14,2024-01,NONE,False
INV4422,20lXvv02892sZ3,61HdUi73085AZ0,32874,5917.32,2024-01,NONE,False
INV4423,30aSEJ24658vZ5,89QgEA81588UZ1,91605,16488.9,2024-03,NONE,False
INV4424,96kYXg29979fZ3,60ZLNR83051SZ8,80324,14458.32,2024-03,NONE,False
INV4425,95qrKV12417QZ7,38OXwq99935HZ9,1121,201.78,2024-02,NONE,False
INV4426,20kZmM24242xZ8,54vmvN12448dZ0,19499,3509.82,2024-01,NONE,False
INV4427,98ogmG23767uZ3,49hKMa94183sZ5,70154,12627.72,2024-03,NONE,False
INV4428,15dbjm96631oZ2,01UvSf42947WZ3,29474,5305.32,2024-01,NONE,False
INV4429,03SLFT03474GZ6,38OXwq99935HZ9,49611,8929.98,2024-03,NONE,False
INV4430,50FGLS34164vZ0,76EPBq90928HZ0,52997,9539.46,2024-01,NONE,False
INV4431,82UWKN78987iZ2,47MvYg39695RZ8,30124,5422.32,2024-03,HIGH_VALUE_SUSPICIOUS,True
INV4432,65fmZE98080eZ0,11iaut95099gZ6,71948,19425.96,2024-02,GST_MISMATCH,True
INV4433,52xIID70959MZ8,89devo23487TZ9,9474,1705.32,2024-03,NONE,False
INV4434,66uzor12686YZ1,56RiXJ29300GZ9,98684,17763.12,2024-01,NONE,False
INV4435,01pNwE17281PZ5,54mMEf16018SZ8,68803,12384.54,2024-01,NONE,False
INV4436,78YZai83552eZ1,26cBOG73657yZ8,17198,3095.64,2024-03,NONE,False
INV4437,22rIDm56218xZ6,90EUWe03741WZ6,54559,9820.62,2024-02,NONE,False
INV4438,68hRnK54755fZ0,55lGGP59044mZ6,87075,15673.5,2024-03,NONE,False
INV4439,74mjEE84729yZ0,39zhaP53952aZ4,34524,6214.32,2024-01,NO_GSTR1,True
INV4440,54vmvN12448dZ0,27ZHHv14320zZ5,68330,12299.4,2024-02,NONE,False
INV4441,10uFRV96971WZ0,79WWDe75723AZ7,35906,6463.08,2024-03,NONE,False
INV4442,01pNwE17281PZ5,29bhzS45899xZ6,99676,17941.68,2024-03,NONE,False
INV4443,54ifgt21692qZ9,56ltXs62136JZ8,36784,6621.12,2024-03,NONE,False
INV4444,16Xbnw56696CZ0,69edFn67842kZ3,58447,10520.46,2024-03,NONE,False
INV4445,75cYxe45832BZ2,59tozB36530VZ7,72252,13005.36,2024-01,NO_GSTR1,True
INV4446,12RRns22388IZ9,45yawy67776dZ3,28778,5180.04,2024-01,NONE,False
INV4447,06NGfZ87122cZ4,83nHoC02141UZ4,50452,9081.36,2024-02,LATE_FILING,True
INV4448,16Cjlm97134vZ0,08ywxr33311jZ5,37766,6797.88,2024-01,NONE,False
INV4449,20kZmM24242xZ8,89QDoN54467VZ8,32037,5766.66,2024-01,NONE,False
INV4450,91bblz60068xZ4,19NBsz37963NZ9,45998,8279.64,2024-01,NONE,False
INV4451,00qQhU22461VZ6,61edLI93652zZ1,57935,15642.449999999999,2024-03,GST_MISMATCH,True
INV4452,36WQnV02558NZ7,19diih27459RZ9,90054,16209.72,2024-01,NONE,False
INV4453,27ZHHv14320zZ5,63bxZj46229sZ9,52243,9403.74,2024-02,NO_GSTR1,True
INV4454,33fxUX66655eZ1,53fqZj16376vZ4,25268,4548.24,2024-03,NONE,False
INV4455,35zRtV01214DZ9,83XkMS09391SZ2,25952,4671.36,2024-01,NONE,False
INV4456,26GlCl73429zZ6,05WIDE40735gZ2,62431,11237.58,2024-03,NONE,False
INV4457,20lXvv02892sZ3,30gZFr41292mZ4,34909,6283.62,2024-03,NONE,False
INV4458,66Fike76351sZ6,13umoZ80244LZ4,3401,612.18,2024-01,NONE,False
INV4459,55UNGn35967qZ6,07HPom02449nZ4,92961,16732.98,2024-01,NONE,False
INV4460,55rcNC70547UZ5,52Eflr55429oZ3,80804,14544.72,2024-03,NONE,False
INV4461,38iuuy18928NZ2,55RRnK24580iZ0,33361,6004.98,2024-02,NONE,False
INV4462,63HfYw28508YZ3,24wEnm88714MZ8,6400,1152.0,2024-03,NONE,False
INV4463,44KjEz33759RZ8,22KKmG92472aZ0,5329,959.22,2024-01,NO_GSTR1,True
INV4464,04bjCy81308uZ1,81JbJs71787cZ6,64117,17311.59,2024-01,GST_MISMATCH,True
INV4465,27mtTq62091xZ1,78EGaQ48136gZ7,96629,17393.22,2024-03,NONE,False
INV4466,98jFtP10630SZ3,38eoBB04666kZ9,89832,24254.64,2024-01,GST_MISMATCH,True
INV4467,56MpCL14582YZ2,37OtYC05080JZ7,46338,8340.84,2024-01,LATE_FILING,True
INV4468,20qVXc41696VZ1,29BciA37386oZ7,39596,7127.28,2024-02,NONE,False
INV4469,78EGaQ48136gZ7,87OMKX68644WZ4,58229,10481.22,2024-03,NO_GSTR1,True
INV4470,71OxNF69993RZ7,39aVnz11613mZ3,84332,15179.76,2024-01,NONE,False
INV4471,56Trem69890LZ9,59GpmF35288bZ3,34057,6130.26,2024-02,NONE,False
INV4472,65PvQi33588hZ3,66Fike76351sZ6,13638,2454.84,2024-03,NONE,False
INV4473,76FnlE93061BZ0,03OILC38201YZ9,84175,15151.5,2024-01,NONE,False
INV4474,93vjUz79358rZ8,36WQnV02558NZ7,82461,14842.98,2024-02,NONE,False
INV4475,95UTVv36323bZ4,33AgoG87570DZ9,26140,4705.2,2024-01,NONE,False
INV4476,78EGaQ48136gZ7,67lgpY01757sZ7,33470,6024.6,2024-01,NO_GSTR1,True
INV4477,35hTYr06161aZ7,08ywxr33311jZ5,33056,5950.08,2024-01,NONE,False
INV4478,74Avec47845TZ5,64dORj24692AZ3,48199,13013.73,2024-01,GST_MISMATCH,True
INV4479,00HEhn48080DZ3,40Ebwx93755OZ7,92000,16560.0,2024-02,NONE,False
INV4480,68RJqL57602pZ3,63HfYw28508YZ3,81018,14583.24,2024-01,NONE,False
INV4481,74otQe32489VZ2,86XKdi02752cZ1,39955,10787.849999999999,2024-03,GST_MISMATCH,True
INV4482,70XXCS61879rZ8,16juLm32353bZ4,19902,3582.36,2024-03,NONE,False
INV4483,74mjEE84729yZ0,21rFbu32928mZ8,93089,16756.02,2024-03,HIGH_VALUE_SUSPICIOUS,True
INV4484,06LaHj10459aZ6,39yRSB91817iZ1,7673,1381.14,2024-02,NONE,False
INV4485,03TFqU34199HZ0,25jHxf60500tZ1,53092,9556.56,2024-02,NONE,False
INV4486,32GOPk03661EZ8,31wVkj29083LZ6,43782,7880.76,2024-01,NONE,False
INV4487,22OEUQ82074eZ3,83dyhP45590xZ5,54437,9798.66,2024-02,NONE,False
INV4488,38iuuy18928NZ2,65fmZE98080eZ0,96000,17280.0,2024-03,NONE,False
INV4489,59qkQi27526iZ6,01UvSf42947WZ3,13909,2503.62,2024-01,HIGH_VALUE_SUSPICIOUS,True
INV4490,67yOsi67786ZZ2,21rFbu32928mZ8,65474,11785.32,2024-01,NONE,False
INV4491,44HxZy51141KZ0,54gjcU64012rZ9,23176,4171.68,2024-03,NONE,False
INV4492,58TrHD49795DZ8,71hkvY27699hZ9,74997,13499.46,2024-03,NONE,False
INV4493,17nhzK57655qZ0,52OGMG87584GZ2,65748,11834.64,2024-03,NONE,False
INV4494,39PQJt39312QZ4,17IImJ99771oZ5,42981,7736.58,2024-02,NONE,False
INV4495,16Cjlm97134vZ0,67lVHd07181FZ4,55484,9987.12,2024-02,NONE,False
INV4496,70XXCS61879rZ8,12Koxy41493dZ6,66561,17971.47,2024-02,GST_MISMATCH,True
INV4497,83dyhP45590xZ5,20OsZB78386SZ2,18380,3308.4,2024-02,NONE,False
INV4498,64ZndU96704IZ9,36KmQD51430fZ6,6980,1256.4,2024-02,NONE,False
